,epoch,z,ielement,atwt,alat,ibar,rho0,re,zbl,alpha,b0,b1,b2,b3,esub,asub,t1,t2,t3,rozero,rc,delr,attrac,repuls,Cmin,Cmax,Ec,emb_lin_neg,bkgd_dyn,lattice_constant_fcc,bulk_modulus_fcc,c44_fcc,c12_fcc,c11_fcc,cohesive_energy_fcc,thermal_expansion_coeff_fcc,surface_energy_100_fcc
78,740,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.423423767089844,2.9751510620117188,2.2173726558685303,5.408459186553955,0.7181581258773804,4.702448844909668,0.7980439066886902,3.8366055488586426,3.597994089126587,4.799375057220459,2.022120237350464,4.200211524963379,0.1468781977891922,0.08272568881511688,0.06785905361175537,1.144679069519043,2.8033807277679443,4.422374725341797,0.4562435448169708,-0.0661613941192627,3.5211751461029053,186.14349365234375,131.49085998535156,152.43753051757812,258.5108642578125,4.450451374053955,1.237961168953916e-05,0.1223464384675026
79,750,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.423612594604492,2.975327491760254,2.2171294689178467,5.409235954284668,0.7186530828475952,4.70322322845459,0.7980090975761414,3.8363029956817627,3.5994622707366943,4.801389694213867,2.023468017578125,4.199368000030518,0.14692391455173492,0.08276750892400742,0.0678921714425087,1.144966959953308,2.8034424781799316,4.422007083892822,0.4564003050327301,-0.06637614965438843,3.521174907684326,186.1422119140625,131.49069213867188,152.4375,258.5129699707031,4.450449466705322,1.237961168953916e-05,0.12234631180763245
80,760,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.423802375793457,2.975504159927368,2.216885566711426,5.4100141525268555,0.7191493511199951,4.703999996185303,0.7979742288589478,3.8359997272491455,3.6009364128112793,4.803411960601807,2.0248188972473145,4.198521614074707,0.1469697654247284,0.08280938863754272,0.06792538613080978,1.1452556848526,2.8035049438476562,4.421638011932373,0.4565576910972595,-0.0665917620062828,3.521174669265747,186.1409454345703,131.49053955078125,152.43748474121094,258.51507568359375,4.450448513031006,1.237961168953916e-05,0.1223461851477623
81,770,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.423991680145264,2.9756813049316406,2.2166409492492676,5.410794734954834,0.719646692276001,4.704778671264648,0.7979393005371094,3.8356947898864746,3.6024093627929688,4.8054423332214355,2.0261709690093994,4.197671890258789,0.1470157504081726,0.0828513652086258,0.06795866787433624,1.1455448865890503,2.803567886352539,4.421267986297607,0.45671555399894714,-0.06680802255868912,3.521174669265747,186.13966369628906,131.49037170410156,152.43746948242188,258.5172119140625,4.450446605682373,1.2379612599033862e-05,0.12234605103731155
82,780,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.42418098449707,2.9758596420288086,2.2163960933685303,5.411575794219971,0.7201442718505859,4.7055583000183105,0.7979042530059814,3.8353891372680664,3.6038849353790283,4.807480335235596,2.027524948120117,4.19681978225708,0.14706183969974518,0.08289340138435364,0.06799200922250748,1.1458345651626587,2.8036317825317383,4.420896530151367,0.4568741023540497,-0.06702499836683273,3.521174430847168,186.13833618164062,131.49020385742188,152.43746948242188,258.5192565917969,4.45044469833374,1.2379613508528564e-05,0.12234589457511902
83,790,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.424371719360352,2.9760384559631348,2.2161500453948975,5.412358283996582,0.7206435203552246,4.706340789794922,0.7978692054748535,3.8350815773010254,3.6053667068481445,4.809528827667236,2.0288825035095215,4.195964336395264,0.1471080631017685,0.08293550461530685,0.06802546977996826,1.1461254358291626,2.8036959171295166,4.420523643493652,0.4570331275463104,-0.06724289059638977,3.521174192428589,186.13706970214844,131.49005126953125,152.4375,258.5213928222656,4.450443267822266,1.237961168953916e-05,0.12234576791524887
84,800,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.424562454223633,2.97621750831604,2.2159039974212646,5.413143634796143,0.7211436033248901,4.707125186920166,0.7978339791297913,3.8347737789154053,3.6068506240844727,4.811583042144775,2.0302414894104004,4.1951069831848145,0.14715439081192017,0.08297773450613022,0.06805898249149323,1.1464167833328247,2.8037607669830322,4.420150279998779,0.4571927487850189,-0.06746122241020203,3.521174192428589,186.13575744628906,131.48989868164062,152.4375,258.52349853515625,4.450441360473633,1.2379612599033862e-05,0.12234561145305634
85,810,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.424753665924072,2.9763965606689453,2.2156574726104736,5.413930416107178,0.7216445207595825,4.707910537719727,0.797798752784729,3.834465265274048,3.608337640762329,4.8136444091796875,2.0316033363342285,4.194247245788574,0.1472008228302002,0.08302005380392075,0.06809256225824356,1.1467089653015137,2.803825855255127,4.41977596282959,0.457352876663208,-0.06768013536930084,3.521174192428589,186.1344451904297,131.48974609375,152.43751525878906,258.5256042480469,4.450439929962158,1.2379610780044459e-05,0.1223454549908638
86,820,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.42494535446167,2.976576805114746,2.215409755706787,5.414719581604004,0.7221469879150391,4.70869779586792,0.7977634072303772,3.834155797958374,3.6098265647888184,4.815712928771973,2.0329675674438477,4.193386554718018,0.1472472846508026,0.08306243270635605,0.06812622398138046,1.14700186252594,2.803891181945801,4.419400691986084,0.4575132131576538,-0.06789956241846085,3.5211739540100098,186.13314819335938,131.48959350585938,152.43756103515625,258.5277404785156,4.450438499450684,1.2379609870549757e-05,0.12234530597925186
87,830,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.425137042999268,2.976757287979126,2.2151622772216797,5.415509223937988,0.7226498126983643,4.70948600769043,0.7977280616760254,3.833845615386963,3.6113176345825195,4.81778621673584,2.0343332290649414,4.192523002624512,0.14729386568069458,0.08310485631227493,0.06815994530916214,1.1472951173782349,2.803957462310791,4.4190239906311035,0.45767393708229065,-0.06811962276697159,3.5211739540100098,186.13182067871094,131.4894256591797,152.4375762939453,258.5298156738281,4.450436592102051,1.2379608961055055e-05,0.12234514206647873
88,840,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.42533016204834,2.976937770843506,2.214913845062256,5.416300296783447,0.7231546640396118,4.710277557373047,0.797692596912384,3.833534002304077,3.6128146648406982,4.819868564605713,2.035702705383301,4.191657066345215,0.1473405659198761,0.08314740657806396,0.06819377094507217,1.1475894451141357,2.804023504257202,4.418646812438965,0.4578351378440857,-0.06834039837121964,3.5211737155914307,186.1305389404297,131.48928833007812,152.4376220703125,258.531982421875,4.450435161590576,1.2379605323076248e-05,0.12234500050544739
89,850,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.425522327423096,2.9771177768707275,2.214665412902832,5.4170942306518555,0.7236599922180176,4.711069583892822,0.7976570725440979,3.8332223892211914,3.614313840866089,4.821954727172852,2.0370736122131348,4.190789222717285,0.14738735556602478,0.08319002389907837,0.068227618932724,1.1478840112686157,2.8040900230407715,4.418269634246826,0.45799657702445984,-0.06856141984462738,3.5211737155914307,186.12921142578125,131.48915100097656,152.4376678466797,258.53411865234375,4.450433731079102,1.2379602594592143e-05,0.12234483659267426
90,860,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.425715923309326,2.9772984981536865,2.214416980743408,5.41788911819458,0.7241663932800293,4.711863040924072,0.7976216077804565,3.8329105377197266,3.615816116333008,4.824044704437256,2.038445472717285,4.189919471740723,0.14743423461914062,0.08323271572589874,0.0682615339756012,1.148179054260254,2.80415678024292,4.417891025543213,0.4581584632396698,-0.06878302991390228,3.5211734771728516,186.12786865234375,131.48898315429688,152.4376983642578,258.5362243652344,4.4504313468933105,1.2379603504086845e-05,0.12234466522932053
91,870,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.425909042358398,2.9774789810180664,2.214167356491089,5.4186859130859375,0.7246747016906738,4.712658882141113,0.7975860238075256,3.832597255706787,3.6173200607299805,4.826142311096191,2.0398199558258057,4.189048767089844,0.14748123288154602,0.08327551931142807,0.06829551607370377,1.148474931716919,2.8042235374450684,4.417511940002441,0.4583207666873932,-0.06900513172149658,3.5211737155914307,186.1265411376953,131.48883056640625,152.43772888183594,258.538330078125,4.450429916381836,1.2379602594592143e-05,0.1223444938659668
92,880,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.426104545593262,2.9776594638824463,2.213916540145874,5.419483661651611,0.7251852750778198,4.7134575843811035,0.79755038022995,3.832282543182373,3.6188318729400635,4.828248977661133,2.041198253631592,4.188175678253174,0.14752835035324097,0.08331837505102158,0.06832961738109589,1.1487717628479004,2.804290533065796,4.417131423950195,0.4584834575653076,-0.06922806799411774,3.5211734771728516,186.125244140625,131.4886932373047,152.4377899169922,258.5404968261719,4.450428009033203,1.2379599866108038e-05,0.12234435230493546
93,890,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.42629861831665,2.977839946746826,2.2136659622192383,5.420283794403076,0.7256958484649658,4.7142558097839355,0.7975147366523743,3.83196759223938,3.6203432083129883,4.830358028411865,2.042576789855957,4.187302112579346,0.1475755274295807,0.08336132019758224,0.0683637410402298,1.149068832397461,2.8043577671051025,4.416751384735107,0.458646297454834,-0.06945103406906128,3.5211737155914307,186.1239013671875,131.48855590820312,152.43783569335938,258.5426330566406,4.4504265785217285,1.2379598047118634e-05,0.12234418094158173
94,900,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.4264936447143555,2.978020191192627,2.2134151458740234,5.421084403991699,0.7262077331542969,4.715056419372559,0.7974790334701538,3.8316519260406494,3.621859312057495,4.832472801208496,2.0439581871032715,4.18642520904541,0.14762285351753235,0.08340433984994888,0.06839793920516968,1.1493664979934692,2.8044257164001465,4.416369915008545,0.4588097035884857,-0.06967475265264511,3.5211734771728516,186.12257385253906,131.48838806152344,152.43788146972656,258.5447692871094,4.450424671173096,1.237959622812923e-05,0.1223440170288086
95,910,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.426689624786377,2.978200674057007,2.2131636142730713,5.421887397766113,0.7267212867736816,4.715858459472656,0.7974432706832886,3.8313357830047607,3.623378038406372,4.834594249725342,2.0453414916992188,4.185547351837158,0.1476701945066452,0.0834474265575409,0.06843221187591553,1.1496648788452148,2.8044934272766113,4.415987968444824,0.4589731693267822,-0.06989885866641998,3.5211734771728516,186.12123107910156,131.4882354736328,152.4379425048828,258.5469055175781,4.450422763824463,1.2379593499645125e-05,0.12234385311603546
96,920,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.426885604858398,2.978381395339966,2.212911605834961,5.422691345214844,0.7272353172302246,4.71666145324707,0.7974075675010681,3.831019163131714,3.62489652633667,4.836719512939453,2.0467257499694824,4.184668064117432,0.14771761000156403,0.08349058777093887,0.06846651434898376,1.1499634981155396,2.8045613765716553,4.415605068206787,0.4591366946697235,-0.07012315839529037,3.5211734771728516,186.11990356445312,131.48809814453125,152.43800354003906,258.549072265625,4.450421333312988,1.2379594409139827e-05,0.12234367430210114
97,930,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.427082061767578,2.9785616397857666,2.2126593589782715,5.423497200012207,0.7277510166168213,4.717466831207275,0.7973717451095581,3.8307015895843506,3.6264209747314453,4.838851451873779,2.0481133460998535,4.183788299560547,0.14776511490345,0.08353381603956223,0.06850088387727737,1.1502630710601807,2.804629325866699,4.41522216796875,0.4593004882335663,-0.07034800201654434,3.5211734771728516,186.1185760498047,131.48794555664062,152.43804931640625,258.5512390136719,4.4504194259643555,1.2379589861666318e-05,0.1223435178399086
98,940,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.427278995513916,2.9787421226501465,2.2124063968658447,5.424304962158203,0.7282675504684448,4.718273162841797,0.7973358631134033,3.830383777618408,3.6279475688934326,4.840988636016846,2.049501895904541,4.182907581329346,0.14781266450881958,0.08357711136341095,0.06853531301021576,1.15056312084198,2.804697275161743,4.4148383140563965,0.45946434140205383,-0.07057313621044159,3.5211734771728516,186.1172332763672,131.48779296875,152.43809509277344,258.55340576171875,4.450417995452881,1.2379588042676914e-05,0.12234335392713547
99,950,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.427476406097412,2.978921890258789,2.212153196334839,5.425113677978516,0.7287857532501221,4.719080924987793,0.7972999811172485,3.8300652503967285,3.6294775009155273,4.8431291580200195,2.050891637802124,4.182024955749512,0.1478603482246399,0.08362046629190445,0.06856977194547653,1.150863528251648,2.804765462875366,4.414453983306885,0.4596286714076996,-0.07079876959323883,3.5211732387542725,186.11587524414062,131.48765563964844,152.43814086914062,258.5555419921875,4.450416088104248,1.2379588952171616e-05,0.12234317511320114
100,960,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.427674293518066,2.9791033267974854,2.2118992805480957,5.425923824310303,0.7293052673339844,4.7198896408081055,0.7972639799118042,3.8297460079193115,3.6310102939605713,4.845276832580566,2.0522842407226562,4.181142330169678,0.14790798723697662,0.08366387337446213,0.06860430538654327,1.1511647701263428,2.80483341217041,4.414068698883057,0.4597931206226349,-0.07102466374635696,3.5211732387542725,186.11451721191406,131.4875030517578,152.4381866455078,258.5577087402344,4.450414180755615,1.2379586223687511e-05,0.12234300374984741
101,970,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.427872657775879,2.9792842864990234,2.2116446495056152,5.426734924316406,0.7298258543014526,4.720699787139893,0.7972280383110046,3.8294265270233154,3.6325438022613525,4.847428321838379,2.053677558898926,4.180257797241211,0.1479557603597641,0.08370731770992279,0.0686388611793518,1.1514662504196167,2.804901599884033,4.413682460784912,0.45995771884918213,-0.07125093042850494,3.5211732387542725,186.11318969726562,131.48736572265625,152.438232421875,258.5598449707031,4.450412273406982,1.2379586223687511e-05,0.12234283983707428
102,980,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.42807149887085,2.9794657230377197,2.2113895416259766,5.427546977996826,0.7303470373153687,4.721510887145996,0.7971920371055603,3.829106569290161,3.634080171585083,4.849584102630615,2.055072784423828,4.1793718338012695,0.14800356328487396,0.08375083655118942,0.06867347657680511,1.1517685651779175,2.8049697875976562,4.413296222686768,0.46012261509895325,-0.07147743552923203,3.5211732387542725,186.11184692382812,131.48719787597656,152.43829345703125,258.5620422363281,4.450410842895508,1.2379583495203406e-05,0.12234266847372055
103,990,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.428271293640137,2.979646921157837,2.2111334800720215,5.428360462188721,0.7308695316314697,4.722323894500732,0.7971559762954712,3.8287854194641113,3.635618209838867,4.85174560546875,2.0564703941345215,4.178484916687012,0.148051455616951,0.08379437774419785,0.06870816648006439,1.152071475982666,2.8050382137298584,4.412909030914307,0.46028757095336914,-0.07170435041189194,3.5211734771728516,186.11053466796875,131.487060546875,152.43836975097656,258.5642395019531,4.450409412384033,1.23795807667193e-05,0.12234251201152802
104,1000,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.428470611572266,2.979827642440796,2.2108778953552246,5.42917537689209,0.7313928604125977,4.723137378692627,0.7971199154853821,3.8284642696380615,3.6371593475341797,4.853910446166992,2.057868480682373,4.1775970458984375,0.1480993926525116,0.08383800834417343,0.06874287873506546,1.1523747444152832,2.8051066398620605,4.4125213623046875,0.46045276522636414,-0.07193147391080856,3.5211734771728516,186.10916137695312,131.48690795898438,152.4384002685547,258.56640625,4.4504075050354,1.2379578947729897e-05,0.12234234064817429
105,1010,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.428670406341553,2.980008125305176,2.2106220722198486,5.429991245269775,0.7319170236587524,4.72395133972168,0.797083854675293,3.8281428813934326,3.6387009620666504,4.856077671051025,2.059267044067383,4.176708698272705,0.1481473594903946,0.08388166129589081,0.06877760589122772,1.1526780128479004,2.805175304412842,4.41213321685791,0.4606180489063263,-0.07215879112482071,3.5211734771728516,186.1077880859375,131.4867401123047,152.43844604492188,258.56854248046875,4.450405120849609,1.2379578947729897e-05,0.12234215438365936
106,1020,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.4288716316223145,2.9801883697509766,2.210365056991577,5.430807590484619,0.7324432134628296,4.724767208099365,0.7970477938652039,3.827820062637329,3.6402475833892822,4.858252048492432,2.0606679916381836,4.175818920135498,0.14819541573524475,0.08392533659934998,0.06881242245435715,1.152982234954834,2.805243968963623,4.411744117736816,0.4607834219932556,-0.07238660752773285,3.5211732387542725,186.1064453125,131.48660278320312,152.43850708007812,258.5707092285156,4.450403213500977,1.2379574400256388e-05,0.12234199792146683
107,1030,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.429071426391602,2.98036789894104,2.210109233856201,5.431626319885254,0.7329696416854858,4.725583553314209,0.7970117926597595,3.827498197555542,3.641794204711914,4.8604278564453125,2.0620689392089844,4.174929618835449,0.1482434868812561,0.08396913856267929,0.06884723156690598,1.1532862186431885,2.8053126335144043,4.411356449127197,0.46094879508018494,-0.072614386677742,3.5211732387542725,186.1050567626953,131.48643493652344,152.4385528564453,258.5728759765625,4.450401306152344,1.2379574400256388e-05,0.1223418116569519
108,1040,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.429272651672363,2.980546474456787,2.2098519802093506,5.432445049285889,0.7334980964660645,4.726402282714844,0.7969756126403809,3.8271751403808594,3.64334774017334,4.862610340118408,2.0634727478027344,4.174039363861084,0.14829164743423462,0.08401298522949219,0.06888213008642197,1.153591275215149,2.8053812980651855,4.410967826843262,0.46111437678337097,-0.07284273207187653,3.5211732387542725,186.10372924804688,131.48631286621094,152.43862915039062,258.5751037597656,4.450400352478027,1.237957076227758e-05,0.12234165519475937
109,1050,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.429474353790283,2.9807252883911133,2.209594964981079,5.433265686035156,0.7340271472930908,4.727221488952637,0.796939492225647,3.8268518447875977,3.6449015140533447,4.864794731140137,2.0648765563964844,4.173148155212402,0.14833985269069672,0.08405686914920807,0.06891705095767975,1.153896450996399,2.805450201034546,4.410578727722168,0.4612800180912018,-0.07307127118110657,3.5211732387542725,186.10238647460938,131.4861602783203,152.4386749267578,258.5773010253906,4.450398921966553,1.2379568033793475e-05,0.12234149128198624
110,1060,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.429675579071045,2.9809041023254395,2.2093381881713867,5.434086799621582,0.734555721282959,4.728041172027588,0.7969033122062683,3.826528549194336,3.646456241607666,4.866981029510498,2.0662803649902344,4.172255992889404,0.14838813245296478,0.08410079032182693,0.06895198673009872,1.154201865196228,2.8055193424224854,4.410190105438232,0.4614458978176117,-0.07329998910427094,3.5211732387542725,186.10101318359375,131.48602294921875,152.438720703125,258.5794982910156,4.45039701461792,1.237956530530937e-05,0.12234131991863251
111,1070,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.429877758026123,2.981083631515503,2.209080696105957,5.434908390045166,0.7350856065750122,4.728861331939697,0.7968672513961792,3.826204776763916,3.648012638092041,4.869172096252441,2.067685604095459,4.171363830566406,0.14843641221523285,0.0841447189450264,0.06898696720600128,1.1545076370239258,2.8055882453918457,4.409799575805664,0.46161186695098877,-0.07352899014949799,3.5211732387542725,186.0996551513672,131.48585510253906,152.43878173828125,258.5816650390625,4.450395107269287,1.2379564395814668e-05,0.12234114855527878
112,1080,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.430080413818359,2.98126220703125,2.208822727203369,5.435731410980225,0.7356163263320923,4.729682922363281,0.7968310713768005,3.825880527496338,3.649571418762207,4.871367931365967,2.069091796875,4.170470714569092,0.1484847366809845,0.08418867737054825,0.06902198493480682,1.1548140048980713,2.805657148361206,4.409409523010254,0.4617779552936554,-0.07375814765691757,3.5211730003356934,186.09829711914062,131.4857177734375,152.4388427734375,258.5838623046875,4.450393199920654,1.2379563486319967e-05,0.12234096974134445
113,1090,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.4302825927734375,2.9814412593841553,2.2085647583007812,5.4365553855896,0.7361472845077515,4.730504989624023,0.7967949509620667,3.8255558013916016,3.6511309146881104,4.873565196990967,2.070498466491699,4.169577121734619,0.14853310585021973,0.0842326432466507,0.06905701011419296,1.1551204919815063,2.8057262897491455,4.4090189933776855,0.4619441628456116,-0.07398752868175507,3.5211730003356934,186.09690856933594,131.4855499267578,152.4388885498047,258.5860290527344,4.450390815734863,1.2379562576825265e-05,0.12234079092741013
114,1100,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.43048620223999,2.9816195964813232,2.208306074142456,5.437379360198975,0.7366801500320435,4.73132848739624,0.7967588305473328,3.825230598449707,3.652695655822754,4.875768184661865,2.0719070434570312,4.168682098388672,0.14858151972293854,0.08427666127681732,0.06909210234880447,1.1554278135299683,2.805795192718506,4.408627986907959,0.4621104896068573,-0.07421725988388062,3.5211730003356934,186.09556579589844,131.48541259765625,152.43894958496094,258.5882568359375,4.450389385223389,1.2379558029351756e-05,0.12234063446521759
115,1110,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.430689811706543,2.981797933578491,2.20804762840271,5.438205242156982,0.7372140884399414,4.732151985168457,0.7967227697372437,3.8249053955078125,3.65425705909729,4.877973556518555,2.073315382003784,4.167787551879883,0.14862994849681854,0.08432070910930634,0.06912719458341599,1.1557350158691406,2.805864095687866,4.408236980438232,0.4622766971588135,-0.07444697618484497,3.5211730003356934,186.09420776367188,131.48524475097656,152.4390106201172,258.5904541015625,4.450387477874756,1.2379557119857054e-05,0.12234045565128326
116,1120,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.430893421173096,2.981975793838501,2.2077889442443848,5.439031600952148,0.7377482652664185,4.732976913452148,0.7966866493225098,3.8245797157287598,3.655822515487671,4.880182266235352,2.0747249126434326,4.1668925285339355,0.14867839217185974,0.08436481654644012,0.06916231662034988,1.1560426950454712,2.8059329986572266,4.407846927642822,0.46244293451309204,-0.07467681914567947,3.5211732387542725,186.0928497314453,131.485107421875,152.43905639648438,258.5926818847656,4.4503865242004395,1.2379552572383545e-05,0.12234029918909073
117,1130,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.431097984313965,2.9821531772613525,2.2075300216674805,5.439858436584473,0.7382839918136597,4.733802318572998,0.7966505885124207,3.8242533206939697,3.6573903560638428,4.882394790649414,2.076134443283081,4.165996551513672,0.14872688055038452,0.08440891653299332,0.06919745355844498,1.1563503742218018,2.806002378463745,4.407454967498779,0.4626092314720154,-0.07490703463554382,3.5211730003356934,186.0914764404297,131.48495483398438,152.43911743164062,258.5948486328125,4.450384616851807,1.2379551662888844e-05,0.122340127825737
118,1140,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.431301116943359,2.982330799102783,2.2072713375091553,5.440685749053955,0.7388186454772949,4.734627723693848,0.7966145277023315,3.823927164077759,3.6589574813842773,4.884607791900635,2.0775437355041504,4.16510009765625,0.14877541363239288,0.08445306867361069,0.06923259794712067,1.1566581726074219,2.8060715198516846,4.407063961029053,0.4627758264541626,-0.07513730973005295,3.5211730003356934,186.09010314941406,131.48480224609375,152.4391632080078,258.5970458984375,4.450382709503174,1.237954984389944e-05,0.12233994901180267
119,1150,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.4315056800842285,2.9825096130371094,2.2070119380950928,5.4415130615234375,0.7393543720245361,4.735453128814697,0.7965784668922424,3.8236002922058105,3.6605236530303955,4.886826038360596,2.0789527893066406,4.16420316696167,0.14882393181324005,0.08449716120958328,0.06926776468753815,1.156965970993042,2.806140899658203,4.406671524047852,0.4629424214363098,-0.07536771148443222,3.5211730003356934,186.08872985839844,131.48463439941406,152.43922424316406,258.5992126464844,4.450380325317383,1.2379550753394142e-05,0.12233975529670715
120,1160,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.4317097663879395,2.982686996459961,2.2067525386810303,5.442341327667236,0.7398910522460938,4.7362799644470215,0.7965423464775085,3.8232734203338623,3.6620943546295166,4.8890461921691895,2.0803632736206055,4.163306713104248,0.1488724946975708,0.08454134315252304,0.06930295377969742,1.1572743654251099,2.8062100410461426,4.406280040740967,0.46310901641845703,-0.07559829205274582,3.5211730003356934,186.0873565673828,131.4844970703125,152.4392852783203,258.6014099121094,4.450378894805908,1.2379546205920633e-05,0.12233959138393402
121,1170,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.431914806365967,2.9828648567199707,2.2064919471740723,5.443170070648193,0.7404283285140991,4.737107753753662,0.7965062856674194,3.8229455947875977,3.6636650562286377,4.891270160675049,2.0817742347717285,4.162409782409668,0.14892108738422394,0.0845855176448822,0.06933818012475967,1.1575831174850464,2.806279420852661,4.405888080596924,0.4632757306098938,-0.07582906633615494,3.5211732387542725,186.0860137939453,131.48435974121094,152.43934631347656,258.6036682128906,4.450377464294434,1.2379543477436528e-05,0.12233943492174149
122,1180,12.0,4.4607347149394627e-07,58.689998626708984,3.521389961242676,3.0,1.0,2.490000009536743,-9.613652096618353e-09,5.432119846343994,2.983041763305664,2.2062323093414307,5.443999290466309,0.7409662008285522,4.737935543060303,0.7964702844619751,3.822618246078491,3.6652371883392334,4.893495082855225,2.0831851959228516,4.161512851715088,0.14896966516971588,0.08462970703840256,0.06937340646982193,1.1578917503356934,2.8063485622406006,4.405496120452881,0.46344229578971863,-0.07605987787246704,3.5211732387542725,186.08465576171875,131.4842071533203,152.4394073486328,258.6058654785156,4.450375556945801,1.2379540748952422e-05,0.12233925610780716
